,age,income,class,response,segment,events
8080,73,100.71832991451814,0,1,1,1
8081,40,282.3627200449189,2,1,2,5
8082,67,86.54305870001338,0,1,1,5
8083,26,135.011664822979,0,0,0,6
8084,20,49.21224109681434,0,1,1,2
8085,45,156.3874847629924,1,1,2,1
8086,44,68.39911575934616,0,0,0,5
8087,71,180.87764577720012,1,1,2,5
8088,73,75.28841576465257,0,0,0,1
8089,48,172.53996868289164,1,0,1,3
8090,31,61.35525197056684,0,1,1,2
8091,27,45.36813391093942,0,1,1,6
8092,70,77.96621862673643,0,0,0,6
8093,46,231.9365455888266,1,1,2,1
8094,25,55.519269648941766,0,1,1,4
8095,30,59.001697380550794,0,1,1,6
8096,42,160.96015716170757,1,1,2,2
8097,67,132.14019649407953,0,1,1,5
8098,29,202.80839293643666,1,1,2,5
8099,54,128.2771696470582,1,0,1,3
8100,19,194.0816130671841,0,0,0,5
8101,53,101.00740626748333,1,1,2,2
8102,24,69.25551677494117,0,1,1,4
8103,30,119.62212716534788,0,1,1,1
8104,63,284.91451739560887,2,0,1,2
8105,35,44.88591671740873,0,1,1,2
8106,67,77.11378703406737,0,1,1,6
8107,63,136.44200694065066,0,1,1,5
8108,53,132.36729421511677,1,0,1,1
8109,38,259.0848572854841,2,1,2,2
8110,37,106.63925489120751,0,0,0,2
8111,72,151.56610245697152,1,1,2,1
8112,51,171.31094827162346,2,0,1,2
8113,47,88.58411544552877,0,0,0,4
8114,47,210.2434494116262,1,1,2,2
8115,53,199.48534115041582,2,0,1,3
8116,29,99.89383157465365,0,0,0,1
8117,69,139.82518495850672,0,1,1,2
8118,57,148.4739633361554,1,0,1,3
8119,43,116.76056940708268,0,1,1,6
8120,17,160.43663646371144,0,0,0,5
8121,43,207.88912419772436,1,1,2,1
8122,20,158.79223461304815,0,0,0,4
8123,50,240.68239075368714,2,0,1,4
8124,29,49.54322315838842,0,0,0,4
8125,23,133.89000837904595,0,1,1,3
8126,18,115.78934694211361,0,1,1,4
8127,40,202.95737637149116,1,1,2,1
8128,60,104.31702101997607,0,0,0,4
8129,21,34.43953655301103,0,0,0,2
8130,46,68.06296486236755,0,1,1,4
8131,47,150.27209460135765,1,1,2,2
8132,16,165.14294815170666,0,0,0,5
8133,29,170.38406660941632,0,1,1,1
8134,23,34.60637305838499,0,1,1,3
8135,51,196.9386482218869,2,0,1,2
8136,24,140.29029691095263,0,1,1,3
8137,63,254.36232220080814,2,0,1,0
8138,51,136.0655930576046,1,0,1,4
8139,19,101.88920293136911,0,1,1,2
8140,45,159.355770325979,1,1,2,2
8141,35,54.75310474597815,0,0,0,2
8142,60,64.79422537490997,0,0,0,5
8143,58,147.6172140139434,1,0,1,4
8144,42,137.7717146131622,0,1,1,4
8145,49,59.28965307404077,0,1,1,2
8146,61,107.19998188916529,0,0,0,6
8147,71,132.2268493927454,0,1,1,1
8148,40,42.571164778333625,0,0,0,1
8149,41,180.3855554681029,1,0,1,4
8150,53,67.10917101962418,0,0,0,0
8151,19,39.23038523803504,0,0,0,5
8152,62,183.326729937356,1,0,1,2
8153,64,130.6473341209866,0,1,1,2
8154,43,215.92904973098905,1,1,2,5
8155,62,85.22356574450988,0,0,0,4
8156,65,212.43019239268946,2,0,1,3
8157,69,264.96910088138156,2,0,1,2
8158,67,129.1514127101517,0,1,1,5
8159,59,101.91144496985657,1,0,1,6
8160,59,60.43764144845912,0,0,0,3
8161,43,145.55431948461973,0,0,0,3
8162,20,118.27392257506142,0,0,0,1
8163,62,86.18702824836625,0,1,1,1
8164,41,312.7482459556004,2,0,1,1
8165,38,157.83618724763568,1,1,2,2
8166,18,155.0181781898657,0,1,1,4
8167,24,60.95897609841833,0,0,0,2
8168,19,161.48059081124276,0,0,0,1
8169,22,83.9903371622361,0,1,1,3
8170,27,34.786801863069655,0,1,1,3
8171,62,68.7095875573205,0,1,1,6
8172,60,396.84463228317924,2,0,1,5
8173,60,115.07508955301859,0,0,0,1
8174,65,120.69597768984954,0,1,1,6
8175,61,164.02920379422346,1,1,2,3
8176,55,63.742039683468434,0,1,1,4
8177,65,193.21049068915966,1,1,2,2
8178,45,75.48132615833995,0,1,1,3
8179,39,59.39165586982012,0,0,0,1
8180,34,51.091318529691904,0,0,0,4
8181,30,211.12659428478005,1,1,2,5
8182,39,119.00928777636291,0,0,0,2
8183,36,196.58660874454577,1,1,2,6
8184,35,50.6065053317236,0,0,0,5
8185,31,69.28646964620829,0,1,1,4
8186,58,91.32758003652472,1,0,1,1
8187,63,174.3938083434584,1,0,1,3
8188,51,94.05867673771526,1,1,2,6
8189,35,93.48544512452966,0,0,0,3
8190,45,153.74902023884144,1,0,1,5
8191,18,110.89793975185044,0,1,1,5
8192,62,192.89445977127633,1,1,2,2
8193,19,88.41501096996373,0,1,1,5
8194,47,99.55483427360652,0,1,1,1
8195,68,239.4443419680242,2,1,2,1
8196,52,75.06133775823514,1,0,1,2
8197,62,106.12918921859196,0,0,0,4
8198,56,66.96017675520615,0,0,0,2
8199,35,277.10708107116835,2,1,2,3
8200,33,183.31049037157584,1,0,1,6
8201,62,147.50857107727114,0,0,0,1
8202,27,74.17429991540435,0,1,1,3
8203,46,226.05711809196902,1,0,1,5
8204,74,198.42646701089734,1,0,1,0
8205,50,66.72711524334645,0,1,1,5
8206,66,77.75519502868065,0,1,1,5
8207,41,260.01829913619196,2,0,1,3
8208,16,207.33260021355986,1,1,2,5
8209,16,153.62548946005833,0,0,0,2
8210,28,134.27496085169918,0,1,1,5
8211,48,147.40726489399938,0,0,0,3
8212,45,197.2487692970036,1,1,2,5
8213,46,75.61791667675703,0,0,0,3
8214,43,129.77575353875085,0,1,1,1
8215,38,178.97607075267015,1,0,1,4
8216,30,281.2136010777242,2,0,1,1
8217,40,111.85217598615611,0,1,1,5
8218,39,146.92569376952287,0,1,1,3
8219,72,96.85913317823423,0,1,1,1
8220,67,155.07218841007483,1,1,2,1
8221,20,170.87282985467215,0,0,0,5
8222,43,137.0819665690757,0,1,1,4
8223,16,16.954412806980873,0,0,0,3
8224,36,155.74912157564046,1,1,2,5
8225,39,44.70831895892724,0,1,1,6
8226,61,148.5050929435414,0,0,0,6
8227,40,95.92876951487955,0,0,0,5
8228,30,78.25203450479735,0,0,0,1
8229,58,98.93803933836588,1,0,1,1
8230,21,74.95818543870976,0,1,1,6
8231,50,72.08054461112597,0,0,0,5
8232,49,183.65056917131682,1,0,1,1
8233,35,89.57646103746929,0,0,0,5
8234,22,50.24054087964754,0,0,0,1
8235,52,170.75640552104977,2,0,1,0
8236,73,167.0790335156585,1,1,2,5
8237,58,88.13874370543749,1,1,2,1
8238,73,88.20247912601971,0,1,1,3
8239,66,134.20662114910124,0,0,0,6
8240,23,25.58577674692283,0,0,0,1
8241,57,198.0353330375042,2,1,2,1
8242,56,191.7958482807589,2,0,1,5
8243,40,138.45174913987452,0,1,1,5
8244,17,106.62420058718796,0,1,1,4
8245,58,128.64455314051142,1,1,2,1
8246,58,130.9572068045847,1,0,1,2
8247,74,83.71985414211476,0,1,1,6
8248,26,34.01135259462738,0,1,1,5
8249,29,94.39664968091446,0,0,0,3
8250,25,35.39811536115481,0,0,0,1
8251,48,102.39782864780696,0,0,0,1
8252,56,188.0104023653576,2,0,1,2
8253,49,59.30200978586787,0,0,0,6
8254,30,153.20174985057437,1,1,2,2
8255,36,102.66718307888672,0,1,1,4
8256,47,132.7159918817753,0,1,1,3
8257,41,59.98468916312506,0,1,1,2
8258,37,53.46204706865166,0,1,1,4
8259,30,36.67701971496169,0,0,0,0
8260,37,151.39985338989345,1,1,2,1
8261,22,231.07808068306778,1,1,2,0
8262,17,46.32655496780027,0,0,0,1
8263,23,82.14698518436637,0,1,1,4
8264,22,46.776207588345486,0,0,0,2
8265,23,63.78975043463832,0,0,0,1
8266,59,100.79538971065455,1,1,2,6
8267,61,78.06974805483009,0,0,0,4
8268,55,165.28238624320113,2,1,2,5
8269,27,82.92576489777272,0,1,1,4
8270,42,71.34546483166612,0,1,1,1
8271,64,203.66535713241274,2,0,1,0
8272,29,55.42230737963335,0,0,0,1
8273,29,44.28520113921166,0,0,0,5
8274,61,120.74366597679972,0,0,0,6
8275,71,170.23029006929096,1,0,1,6
8276,33,50.678798268868434,0,1,1,0
8277,72,86.57356477812746,0,0,0,4
8278,18,74.94815038240051,0,0,0,2
8279,39,84.76642280878937,0,1,1,1
8280,38,111.87482559411634,0,0,0,4
8281,40,149.52184917357812,0,0,0,6
8282,58,141.34634309057768,1,1,2,0
8283,25,122.633013137042,0,0,0,3
8284,44,159.96146205149637,1,0,1,3
8285,29,108.81999397749746,0,1,1,3
8286,35,159.64457200325705,1,1,2,3
8287,24,141.97810696950074,0,1,1,0
8288,31,96.70292886609454,0,1,1,4
8289,21,67.45393638565737,0,1,1,6
8290,21,59.33756683053835,0,0,0,5
8291,73,109.72272689659503,0,1,1,6
8292,70,169.10669915504445,1,0,1,3
8293,52,110.55104888962627,1,0,1,1
8294,17,100.43153091070937,0,0,0,3
8295,43,144.19544325009917,0,0,0,6
8296,18,113.634317556216,0,1,1,5
8297,45,138.56530887942102,0,1,1,5
8298,17,62.32681663289088,0,0,0,5
8299,70,125.9629522456027,0,0,0,2
8300,30,102.84948600164566,0,0,0,5
8301,57,253.12489569225534,2,0,1,2
8302,68,90.75410691110325,0,0,0,4
8303,39,52.663661449341724,0,1,1,1
8304,70,165.78679791632854,1,1,2,2
8305,69,82.33346206735874,0,0,0,1
8306,66,113.60909650418255,0,0,0,0
8307,19,155.27853848157991,0,0,0,1
8308,57,78.93932678227509,1,1,2,3
8309,23,103.5856677863111,0,1,1,2
8310,46,125.33077937489692,0,1,1,3
8311,45,76.96491699017714,0,1,1,4
8312,67,83.05456208357162,0,0,0,4
8313,63,156.083370405705,1,0,1,4
8314,64,159.5837730000668,1,1,2,1
8315,47,141.1705028698011,0,1,1,4
8316,42,43.50011971691589,0,0,0,5
8317,61,151.01028265533458,1,0,1,4
8318,64,205.9809131326707,2,1,2,4
8319,53,86.79477059077166,1,1,2,1
8320,47,93.79157560055208,0,0,0,4
8321,62,220.6207140215995,2,0,1,5
8322,38,214.59392602575983,1,0,1,1
8323,24,167.09751674398524,0,1,1,6
8324,65,132.72202387802687,0,0,0,4
8325,44,59.31805041688769,0,1,1,1
8326,73,99.77636505020898,0,0,0,2
8327,17,66.60427840236191,0,0,0,2
8328,64,116.33661993961242,0,0,0,6
8329,16,28.7205369994547,0,1,1,0
8330,29,49.50495878904007,0,0,0,5
8331,16,118.74994379450388,0,1,1,5
8332,33,73.66432992213166,0,1,1,3
8333,16,21.774490353958985,0,1,1,2
8334,26,57.43985222715607,0,1,1,5
8335,48,80.77947870355248,0,0,0,2
8336,54,162.783696584338,2,0,1,2
8337,62,68.69730491508842,0,1,1,4
8338,18,39.57547665699953,0,0,0,1
8339,60,60.511967681753305,0,0,0,3
8340,52,188.03828013401602,2,0,1,3
8341,34,151.89952966446023,1,1,2,3
8342,26,236.4212451785085,1,0,1,2
8343,68,121.42628571114913,0,0,0,4
8344,17,56.19481912193875,0,0,0,1
8345,23,61.35377905572332,0,0,0,4
8346,49,55.1757746064725,0,1,1,2
8347,36,189.7495186114897,1,0,1,4
8348,19,56.413575150657636,0,0,0,3
8349,30,30.881267092546157,0,1,1,1
8350,73,144.4657432953139,0,0,0,4
8351,39,209.94175329448478,1,0,1,0
8352,33,140.58738680757733,0,0,0,6
8353,57,123.70412303593602,1,1,2,2
8354,69,187.63650210962044,1,1,2,2
8355,47,47.65914472749901,0,0,0,2
8356,35,149.21743943654985,0,1,1,5
8357,25,207.05043217325957,1,0,1,3
8358,63,80.6926058090961,0,0,0,4
8359,45,171.85554067877987,1,0,1,1
8360,28,28.77207145346385,0,0,0,2
8361,30,202.4187257473685,1,0,1,4
8362,67,88.94318294397897,0,1,1,3
8363,26,127.65835862676515,0,1,1,3
8364,35,180.82625800812366,1,0,1,5
8365,38,85.54097841348216,0,1,1,3
8366,48,116.67578313911211,0,0,0,5
8367,69,173.3212644447128,1,1,2,5
8368,71,88.77006679805854,0,1,1,1
8369,72,141.23519436868318,0,1,1,3
8370,28,74.78018789432161,0,0,0,5
8371,58,176.91328667205266,2,0,1,2
8372,51,181.47364431836448,2,0,1,1
8373,34,65.65920522924752,0,1,1,4
8374,39,88.0441046411425,0,1,1,5
8375,70,124.59536367682954,0,0,0,4
8376,59,239.3712571022908,2,0,1,6
8377,18,63.180796896851916,0,0,0,0
8378,54,121.53932022915896,1,0,1,5
8379,31,41.779994544375725,0,1,1,3
8380,71,248.30904877043022,2,0,1,2
8381,59,164.16287379601522,2,1,2,4
8382,26,58.70346909315195,0,0,0,4
8383,35,88.93963208735673,0,1,1,3
8384,28,96.79681339502247,0,1,1,4
8385,32,144.27048256484218,0,0,0,2
8386,33,93.09492399764977,0,0,0,0
8387,43,143.55837320879158,0,1,1,2
8388,64,325.33144250423976,2,0,1,0
8389,29,173.71630594020934,0,1,1,5
8390,36,78.17384161316483,0,1,1,3
8391,34,216.75633041846066,1,0,1,4
8392,50,82.38789893725996,1,0,1,4
8393,46,151.06129424405174,1,0,1,1
8394,16,156.0105006101182,0,1,1,2
8395,61,90.61554244264529,0,0,0,4
8396,29,96.95449251410616,0,1,1,3
8397,45,166.89800443088762,1,1,2,3
8398,51,97.7523037821317,1,1,2,3
8399,51,104.91756780069892,1,0,1,6
8400,69,191.41609076623126,1,1,2,1
8401,20,41.75692035418267,0,1,1,2
8402,59,155.96511137833386,2,1,2,1
8403,30,66.62014097624773,0,0,0,1
8404,57,200.30883911064285,2,0,1,5
8405,21,100.45586066437079,0,1,1,3
8406,25,150.989514344192,0,1,1,3
8407,29,74.77005660498658,0,1,1,3
8408,24,49.49213005880439,0,0,0,5
8409,54,183.91826093621785,2,0,1,1
8410,68,136.51139579353926,0,1,1,4
8411,17,26.953101586578356,0,0,0,3
8412,65,78.72571700633299,0,0,0,4
8413,73,122.43965940504336,0,0,0,2
8414,69,128.94997930965354,0,0,0,1
8415,67,283.9358644017704,2,0,1,2
8416,65,85.20389607845871,0,1,1,3
8417,68,232.8958410129576,2,1,2,2
8418,47,177.26180038405,1,1,2,1
8419,47,157.47521274960928,1,0,1,2
8420,49,72.82849206344147,0,0,0,4
8421,19,135.1500625495729,0,0,0,1
8422,46,252.7787605448667,2,1,2,5
8423,59,160.71031837851035,2,1,2,4
8424,67,178.40546145035526,1,0,1,3
8425,29,125.97699990342855,0,0,0,2
8426,32,95.78094179299606,0,0,0,2
8427,58,185.04587123594632,2,1,2,6
8428,43,157.6108326667204,1,0,1,6
8429,28,107.56473658075532,0,1,1,3
8430,61,88.73210852276887,0,0,0,4
8431,31,120.88386927243208,0,0,0,4
8432,68,193.43424694025117,1,0,1,6
8433,23,218.71870509372863,1,0,1,5
8434,50,98.20726231727333,1,0,1,6
8435,45,106.21440870869053,0,1,1,5
8436,68,90.232050670771,0,0,0,6
8437,42,54.200447730696254,0,0,0,5
8438,22,84.49945990701688,0,0,0,4
8439,40,177.82394736923533,1,1,2,6
8440,26,51.60655680841037,0,1,1,6
8441,43,151.5651710819583,1,0,1,1
8442,68,90.10767428902636,0,0,0,4
8443,39,60.474706936426465,0,0,0,5
8444,72,195.67748687717153,1,0,1,4
8445,44,84.30324232220232,0,1,1,3
8446,58,60.242083645973665,0,1,1,3
8447,74,104.79279040305649,0,1,1,3
8448,71,187.25282639089795,1,1,2,3
8449,33,100.78343239193562,0,1,1,4
8450,60,175.75150133133468,1,0,1,4
8451,59,109.51501094099706,1,1,2,6
8452,24,69.1591834318608,0,1,1,5
8453,34,56.2506347546998,0,0,0,5
8454,54,87.29006703865193,1,0,1,2
8455,35,194.43987973369585,1,1,2,4
8456,30,84.74844278635115,0,0,0,6
8457,30,45.83358709996164,0,0,0,1
8458,44,148.3913911933961,0,0,0,1
8459,55,93.15773139608136,1,1,2,5
8460,26,117.98398689181712,0,0,0,5
8461,35,68.34291545167315,0,0,0,2
8462,24,52.29882103302936,0,1,1,3
8463,53,95.68410854749713,1,1,2,1
8464,56,65.08750665648441,0,1,1,3
8465,18,138.6687929390171,0,0,0,2
8466,73,143.31051903037502,0,1,1,3
8467,68,120.07521225672785,0,0,0,1
8468,50,80.06283791319963,1,1,2,3
8469,29,254.54418494707573,1,1,2,2
8470,19,93.27872127004221,0,1,1,3
8471,17,65.25409991262151,0,1,1,2
8472,28,43.91280649245761,0,0,0,1
8473,70,74.39172239172733,0,1,1,1
8474,39,114.63563673028737,0,0,0,5
8475,19,30.01788539662766,0,1,1,4
8476,53,180.26175647859975,2,1,2,3
8477,72,135.7830194975178,0,0,0,4
8478,26,43.82123941664784,0,0,0,3
8479,26,36.11167357653718,0,0,0,2
8480,73,146.7686936357024,0,0,0,6
8481,31,53.25482871668571,0,0,0,3
8482,65,129.517841096946,0,1,1,1
8483,24,99.38745667721375,0,1,1,1
8484,57,87.89232233720844,1,0,1,5
8485,17,167.21185009865573,0,0,0,4
8486,18,90.42225927334611,0,0,0,1
8487,36,194.92687466772503,1,1,2,5
8488,34,45.19699192146629,0,1,1,3
8489,73,110.02113942283414,0,0,0,1
8490,35,198.9117430674272,1,0,1,5
8491,56,227.6904820888215,2,1,2,5
8492,41,190.85110439391119,1,1,2,3
8493,59,212.18672027328915,2,0,1,4
8494,47,175.2527476090732,1,0,1,5
8495,27,106.01723143337594,0,1,1,3
8496,66,246.07520086627122,2,0,1,2
8497,63,171.63429919254565,1,1,2,2
8498,47,161.86169196333998,1,0,1,1
8499,44,122.00216406182106,0,0,0,3
8500,20,70.15164613629412,0,1,1,2
8501,47,83.54016359745405,0,0,0,1
8502,56,153.05676597158802,2,1,2,1
8503,22,71.18635332912568,0,0,0,3
8504,38,140.40130993770475,0,0,0,1
8505,49,73.73894958114084,0,0,0,1
8506,42,46.017502204341625,0,0,0,4
8507,70,77.90594627006638,0,1,1,3
8508,16,53.688823071846976,0,0,0,3
8509,35,42.16241489558486,0,1,1,5
8510,39,176.68639916058373,1,1,2,5
8511,30,79.40128111083322,0,1,1,3
8512,63,135.83454608467298,0,1,1,4
8513,22,145.50912922909686,0,1,1,3
8514,29,122.26940670237477,0,1,1,5
8515,24,213.65187763791252,1,1,2,3
8516,54,138.9149321891845,1,0,1,2
8517,62,144.1818211337614,0,1,1,2
8518,22,56.7050141608083,0,0,0,1
8519,28,32.810472827826004,0,0,0,3
8520,23,133.54783793122752,0,0,0,2
8521,69,95.58552540901792,0,1,1,2
8522,19,225.8906247009285,1,1,2,0
8523,45,74.52569615949852,0,0,0,3
8524,50,75.27996029128194,1,1,2,1
8525,27,71.24571168514305,0,1,1,3
8526,70,160.94880034806337,1,1,2,1
8527,35,124.51334138984355,0,0,0,1
8528,43,184.29124266668634,1,1,2,5
8529,30,184.72828602564127,1,1,2,1
8530,72,74.39469036140223,0,1,1,2
8531,35,40.05636033817444,0,1,1,6
8532,59,149.39419923992992,1,0,1,0
8533,35,106.9388242455458,0,1,1,1
8534,57,149.42201150697298,1,1,2,5
8535,71,122.59857343866621,0,0,0,1
8536,64,139.73880911628038,0,0,0,3
8537,52,150.0586159041872,2,0,1,4
8538,51,146.39063178861187,1,0,1,6
8539,52,139.59953686036187,1,1,2,1
8540,19,188.46428659279428,0,0,0,5
8541,65,75.99237136849644,0,1,1,5
8542,21,181.6572254702824,0,0,0,1
8543,41,184.70753296795627,1,1,2,5
8544,29,95.97708204900367,0,0,0,1
8545,19,101.01471643219573,0,1,1,1
8546,61,123.5330695833409,0,1,1,3
8547,16,47.361170841054424,0,0,0,5
8548,74,143.16765653489142,0,0,0,6
8549,61,145.60211120005812,0,0,0,5
8550,73,206.99092316847785,2,0,1,4
8551,48,185.31117689923755,1,0,1,4
8552,28,204.01943198812438,1,1,2,3
8553,35,84.05883280499552,0,0,0,1
8554,51,156.8596779436511,2,1,2,1
8555,30,80.57245799112495,0,0,0,6
8556,55,227.44698667158005,2,0,1,4
8557,29,123.00106665548583,0,0,0,1
8558,34,164.66021610030967,1,1,2,4
8559,17,111.5202174805057,0,0,0,1
8560,60,193.97762438462246,1,0,1,4
8561,27,195.25360478382726,0,1,1,3
8562,18,160.46965708485678,0,1,1,1
8563,29,97.29939334491378,0,1,1,1
8564,46,105.56739617972542,0,1,1,2
8565,27,117.63948451848684,0,1,1,6
8566,54,134.80056434159928,1,0,1,1
8567,23,25.88535665366993,0,1,1,6
8568,17,24.23290853477257,0,1,1,5
8569,33,165.42854160100416,1,1,2,4
8570,44,115.07992060013626,0,1,1,6
8571,21,151.41589853388368,0,0,0,1
8572,51,101.52380691154144,1,1,2,4
8573,60,160.53878626113806,1,1,2,1
8574,64,148.9364991609342,0,1,1,1
8575,22,115.8003823250315,0,1,1,3
8576,30,182.8481207286057,1,1,2,1
8577,58,143.21020382014797,1,0,1,6
8578,22,48.513930607526696,0,0,0,1
8579,45,57.81696942634249,0,0,0,2
8580,73,150.30903183138628,1,0,1,2
8581,37,152.59992254845793,1,1,2,2
8582,52,195.61544196961754,2,0,1,5
8583,73,150.78806511586015,1,0,1,3
8584,63,68.64714745989153,0,0,0,5
8585,48,96.53519736958992,0,0,0,1
8586,73,146.825316225534,0,0,0,1
8587,38,135.55397522366886,0,1,1,2
8588,72,264.26261664799284,2,0,1,2
8589,32,137.76474117551902,0,1,1,5
8590,55,153.69776395613707,2,1,2,5
8591,34,42.536068224012524,0,1,1,2
8592,16,26.259404126216452,0,1,1,5
8593,26,50.902225370620855,0,0,0,1
8594,51,136.76262364556277,1,0,1,6
8595,33,76.33379707268756,0,1,1,2
8596,28,99.51110984847648,0,1,1,4
8597,74,133.54626739696124,0,1,1,4
8598,17,128.0317336440201,0,1,1,6
8599,20,55.747721297814245,0,0,0,5
8600,25,196.43952613572836,0,1,1,2
8601,63,112.01427501593406,0,0,0,1
8602,57,147.76320326516463,1,1,2,3
8603,24,59.16004053819932,0,1,1,2
8604,74,184.50840118321548,1,1,2,1
8605,45,90.55307766688155,0,0,0,3
8606,30,343.90540345601653,2,0,1,5
8607,18,180.4752039111014,0,0,0,2
8608,73,152.14488097449555,1,1,2,3
8609,62,89.7031028943759,0,1,1,3
8610,17,17.611222329097775,0,1,1,5
8611,74,123.6319438541627,0,0,0,3
8612,31,110.20344731993026,0,0,0,6
8613,66,105.72220348679353,0,0,0,4
8614,32,57.17727786213734,0,0,0,1
8615,45,111.51103171724777,0,1,1,3
8616,36,78.11630546356062,0,0,0,1
8617,29,44.983687268266806,0,1,1,5
8618,25,180.64662780104607,0,0,0,5
8619,70,169.38340548217016,1,0,1,3
8620,27,94.50627367560548,0,1,1,4
8621,32,167.06787697250786,1,0,1,5
8622,40,50.054048350753746,0,0,0,5
8623,60,61.009120562649215,0,1,1,5
8624,69,81.4915916550869,0,0,0,5
8625,40,91.2025504687712,0,0,0,1
8626,37,245.60488830228334,1,0,1,6
8627,24,85.9619491890146,0,0,0,5
8628,41,93.33331737074604,0,0,0,1
8629,29,179.86485617162694,0,0,0,1
8630,38,100.12808131585642,0,0,0,3
8631,49,215.32258742269588,1,0,1,1
8632,47,164.96462274091982,1,1,2,2
8633,72,219.22524137568467,2,1,2,3
8634,47,103.67467452756432,0,1,1,1
8635,51,113.52936142312882,1,1,2,6
8636,19,79.22025627739144,0,0,0,3
8637,23,79.15415526222233,0,0,0,4
8638,51,120.16825926174803,1,0,1,2
8639,74,259.53103287556695,2,1,2,3
8640,70,72.4089716830909,0,0,0,2
8641,50,162.72771666353236,2,0,1,2
8642,66,103.35940156970076,0,1,1,2
8643,64,79.1072937477885,0,0,0,2
8644,35,113.19143872202599,0,0,0,4
8645,48,179.33915582651636,1,0,1,3
8646,36,186.16258632559268,1,1,2,1
8647,72,168.4923510346412,1,0,1,3
8648,68,107.83081182948423,0,1,1,5
8649,46,111.60445104646044,0,0,0,1
8650,25,51.77356642707564,0,1,1,3
8651,43,136.45177988800793,0,1,1,1
8652,42,261.10405122484065,2,1,2,3
8653,66,167.47726170475954,1,0,1,6
8654,23,48.07010518118152,0,1,1,3
8655,74,148.44634162804272,0,1,1,4
8656,57,192.44232905813652,2,0,1,1
8657,38,67.24996923064734,0,1,1,1
8658,17,71.94568114347709,0,1,1,1
8659,51,61.162324492734214,0,0,0,0
8660,34,76.97135032660543,0,1,1,2
8661,24,100.51230325321049,0,1,1,4
8662,67,136.5322822737178,0,0,0,5
8663,47,209.00421727732802,1,1,2,3
8664,73,254.8408247501431,2,0,1,2
8665,69,115.67694343216874,0,0,0,2
8666,19,272.6073618132932,1,0,1,3
8667,28,169.33891659188401,0,0,0,3
8668,63,83.14785006560277,0,1,1,4
8669,48,264.17597553803364,2,0,1,4
8670,49,119.24446201532697,0,0,0,2
8671,44,145.4052339221218,0,1,1,2
8672,72,237.28088994756277,2,1,2,0
8673,67,86.46170158583713,0,1,1,1
8674,19,111.27059882777398,0,0,0,1
8675,73,237.02815316026363,2,0,1,5
8676,54,140.13550441046564,1,0,1,4
8677,64,76.6838812966619,0,0,0,1
8678,68,111.17920011047889,0,1,1,4
8679,47,229.09257593871328,1,1,2,3
8680,46,68.15935362767702,0,1,1,5
8681,31,99.53492324585395,0,0,0,5
8682,50,100.7506742486648,1,0,1,6
8683,68,202.7765828375551,2,0,1,6
8684,55,226.77292726887163,2,0,1,2
8685,27,54.34843953237871,0,0,0,0
8686,51,71.57379035891655,0,1,1,3
8687,28,54.33329815654943,0,1,1,2
8688,21,69.24480852560596,0,1,1,3
8689,21,169.1995479541288,0,1,1,4
8690,17,53.32796777918916,0,0,0,5
8691,32,77.69960511388024,0,1,1,3
8692,72,141.36298488074374,0,0,0,6
8693,44,102.40988880117277,0,0,0,1
8694,70,125.35572000047104,0,0,0,3
8695,72,91.00874056528616,0,0,0,5
8696,23,63.64916224785706,0,0,0,3
8697,21,111.9157879394522,0,1,1,5
8698,40,149.04625528369306,0,1,1,4
8699,73,119.76467926144284,0,1,1,1
8700,41,131.6371722976706,0,0,0,5
8701,55,83.86113912391099,1,1,2,3
8702,51,105.81006268928104,1,0,1,5
8703,26,101.35686942447371,0,1,1,3
8704,55,125.26322388043872,1,1,2,6
8705,65,222.32304467944797,2,0,1,2
8706,51,235.08072176062808,2,0,1,6
8707,48,105.06931196446016,0,0,0,2
8708,26,188.24462973102845,0,1,1,6
8709,55,71.37264538056533,0,0,0,3
8710,21,115.19401024829901,0,0,0,5
8711,38,84.51898745950385,0,1,1,2
8712,43,99.22220323298414,0,0,0,4
8713,70,117.43435563089575,0,0,0,4
8714,65,119.32511052984329,0,1,1,3
8715,21,82.36347512599181,0,0,0,3
8716,17,37.21356525901331,0,1,1,1
8717,34,136.1294303073648,0,0,0,3
8718,18,46.30424248175709,0,1,1,2
8719,72,136.0862272295554,0,0,0,6
8720,21,151.49285274258133,0,1,1,1
8721,53,74.96859422377405,0,0,0,1
8722,19,35.18695912527198,0,0,0,5
8723,50,255.85656081651823,2,0,1,4
8724,16,53.68836045064965,0,1,1,6
8725,65,96.52811754157534,0,0,0,5
8726,61,91.96271725724795,0,1,1,2
8727,30,144.3502219911905,0,0,0,3
8728,25,167.81927059357525,0,0,0,1
8729,69,180.74010968193448,1,1,2,4
8730,38,102.21900445530841,0,1,1,1
8731,30,128.22414427460373,0,0,0,0
8732,34,135.04409025367121,0,0,0,4
8733,23,25.119995084509206,0,0,0,5
8734,64,188.74609244700417,1,1,2,4
8735,68,196.81553728749603,1,0,1,5
8736,73,95.83421398323861,0,1,1,3
8737,35,157.38507314350255,1,0,1,6
8738,60,120.83625706336936,0,0,0,3
8739,54,123.63455495462381,1,0,1,1
8740,28,56.33902420871154,0,1,1,5
8741,74,121.8044655230858,0,0,0,6
8742,44,196.3061158443521,1,0,1,6
8743,30,72.53773954091109,0,1,1,3
8744,31,97.68881944472338,0,0,0,1
8745,67,107.34799138125105,0,1,1,3
